 ,Area,Mean,Min,Max
1230,308,255,255,255
1231,441,255,255,255
1232,231,255,255,255
1233,176,255,255,255
1234,83,255,255,255
1235,191,255,255,255
1236,213,255,255,255
1237,258,255,255,255
1238,427,255,255,255
1239,266,255,255,255
1240,236,255,255,255
1241,366,255,255,255
1242,351,255,255,255
1243,251,255,255,255
1244,420,255,255,255
1245,329,255,255,255
1246,381,255,255,255
1247,371,255,255,255
1248,376,255,255,255
1249,456,255,255,255
1250,309,255,255,255
1251,290,255,255,255
1252,304,255,255,255
1253,295,255,255,255
1254,478,255,255,255
1255,86,255,255,255
1256,49,255,255,255
1257,386,255,255,255
1258,312,255,255,255
1259,333,255,255,255
1260,466,255,255,255
1261,166,255,255,255
1262,320,255,255,255
1263,246,255,255,255
1264,277,255,255,255
1265,301,255,255,255
1266,263,255,255,255
1267,447,255,255,255
1268,343,255,255,255
1269,246,255,255,255
1270,103,255,255,255
1271,374,255,255,255
1272,78,255,255,255
1273,164,255,255,255
1274,466,255,255,255
1275,209,255,255,255
1276,286,255,255,255
1277,152,255,255,255
1278,187,255,255,255
1279,111,255,255,255
1280,497,255,255,255
1281,475,255,255,255
1282,302,255,255,255
1283,283,255,255,255
1284,244,255,255,255
1285,83,255,255,255
1286,122,255,255,255
1287,433,255,255,255
1288,477,255,255,255
1289,345,255,255,255
1290,370,255,255,255
1291,60,255,255,255
1292,496,255,255,255
1293,293,255,255,255
1294,248,255,255,255
1295,189,255,255,255
1296,204,255,255,255
1297,39,255,255,255
1298,84,255,255,255
1299,170,255,255,255
1300,216,255,255,255
1301,500,255,255,255
1302,198,255,255,255
1303,243,255,255,255
1304,485,255,255,255
1305,42,255,255,255
1306,83,255,255,255
1307,432,255,255,255
1308,23,255,255,255
1309,34,255,255,255
1310,332,255,255,255
1311,220,255,255,255
1312,170,255,255,255
1313,100,255,255,255
1314,297,255,255,255
1315,381,255,255,255
1316,185,255,255,255
1317,449,255,255,255
1318,173,255,255,255
1319,359,255,255,255
1320,159,255,255,255
1321,174,255,255,255
1322,286,255,255,255
1323,189,255,255,255
1324,224,255,255,255
1325,438,255,255,255
1326,384,255,255,255
1327,497,255,255,255
1328,330,255,255,255
1329,335,255,255,255
1330,110,255,255,255
1331,310,255,255,255
1332,252,255,255,255
1333,395,255,255,255
1334,249,255,255,255
1335,486,255,255,255
1336,366,255,255,255
1337,481,255,255,255
1338,423,255,255,255
1339,198,255,255,255
1340,344,255,255,255
1341,276,255,255,255
1342,200,255,255,255
1343,201,255,255,255
1344,184,255,255,255
1345,380,255,255,255
1346,85,255,255,255
1347,456,255,255,255
1348,85,255,255,255
1349,84,255,255,255
1350,209,255,255,255
1351,333,255,255,255
1352,451,255,255,255
1353,312,255,255,255
1354,46,255,255,255
1355,408,255,255,255
1356,466,255,255,255
1357,280,255,255,255
